created_on,town,location,title,description,url_id,bedrooms,price
,Kisumu,Riabai,"1 and 2 Bedroom to Let in Kirigiti, Kiambu","Located in Kirigiriti, Kiambu, along the road that leads to Riabai, opposite PEFA Church, 50 metres...",drlatP6snce7ks1JWgfkvC1r.,1,14000
,Kisumu,Riabai,Kiambu Riabai 2 Bedroom House,Brand new 2 bedroom house located in riabai kiambu. Riabai is near kirigiti town.  Good location...,r1Oc76fDYEhO2N0lhXuXLWRY.,2,20000
,Kisumu,Riabai,Kiambu Riabai 3 Bedroom Bungalow Own Compound,Good location in Riabai.  it's a brand new 3 bedroom bungalow.  good access road,uULFHE3dfV8CVBCM5SUVZ0ax.,3,35000
,Kiambu,Chania,"5 Bedroom Maisonette With A Study Room And A Garage In Thika,Ngoingwa",This is a 5 bedroom maisonette in Thika Ngoingwa chania 5 estate approximately  1.5 km from thika...,BGEe0tE9Wi6rajcT3NLxAHiy.,5,45000
,Kiambu,Chania,4bedroom Townhouse To Let At Edenville 2- Kiambu Road,"4 bedroom executive townhouse, master ensuite,self contained dsq, beautiful gardens,secure gated...",vWPyj0umsMSxu68CkeKi2Ita.,2,90000
,Kiambu,Chania,3 Bedroom Bungalow in Thika Ngoingwa 500 Meters From the Tarmac,This is a 3 bedroom bungalow in ngoingwa chania estate 500 meters from the tarmac .Chania estate is...,yKvTnznsl0b9VS3ZDe6fRiSO.,3,25000
,Kwale,Ukunda,4 Bedrooms Villa At Diani For Rent,"a 4 bedroom villa on own compound available for rent, 3rd row from diani beach",AYwcGAbbVJixpLyaFJ6eHhGu.,4,80000
,Kwale,Ukunda,2 Bedroom Furnished Serviced Luxury Apartment With Swimming Pool,"2 bedroom furnished apartment 
diani beach, Ukunda
kwale, 
mombasa 
air conditioned 
swimming pool...",fdmbjJhA0YkT55njOdCMWslg.,2,100000
,Kwale,Ukunda,3 Bedroom Luxurious Private Villa in Diani.Fully Furnished,"3 bedroom luxurious private villa in diani.Fully furnished,self-catering,swimming pool,wifi...",heQ40M1LH5gWnI7FucP6dP2w.,3,15000
,Kwale,Ukunda,Two Bedroom Bungalow Diani Beach Mwisho Wa Lami,This is a two bedroom bungalow in a compound but with its own parking and spacious yard. Located...,ywGydNaS79c6KL0gVQJmmLwJ.,2,25000
,Kisumu,Kisumu North,Spacious 3 Bedroom Elgons,"3 bedroom apartment secure with perimeter wall and gate guard. 
Spacious and close to the road. No...",B5qCP65ooCDVhrCUif43DYH3.,3,25000
,Kisumu,Kisumu North,Elegant 4 Bedrm Rental House,Conveniently situated at mkendwa area next to Riat along kakamega ksm rd 4 bedrm master ensuite...,zRwA0H64fQTQvMCLHNU8Jfcs.,4,45000
,Kisumu,Kajulu,"Spacious 1 Bedroom and 2 Bedrooms Apartment to Let - Mamboleo,Kisumu",This nice apartment is located in a highly sort after neighborhood of mamboleo closer to the main...,k329ujIlBijr0WfYbe4RMviZ.,1,18000
,Kisumu,Kajulu,"1bedroom Apartment To Let - Mamboleo, Kisumu",this is a nice one bedrooms house located near the main road next to Kisumu Terrace apartments.,pO1LITt9I7VFJS2VpszayIPV.,1,10000
,Uasin Gishu,Kimumu,Two Bedroom to Let,"The two bedroom house is located in Hawaii almost to the shopping centre. 
the environment of the...",g7kCX4KDXk3fZhnJvOzx3Ky0.,2,14000
,Uasin Gishu,Kimumu,One Bedroom,"One bedroom house located in Kimumu Eldoret town 
24hr security 
matatu/town service available 
Boda...",uLCcOJQ2lX23UHyU5SpBkbyu.,1,8000
,Meru,Municipality,One Bedroomed House For Rent,"Medium sized one bedroomed houses,with own metre electricity for monthly bill payment and water...",BZUD6w6sZCnGIAhjZvtP5ygd.,1,5500
,Uasin Gishu,Karuna/Meibeki,2BR Master En-Suite to Let Pioneer Eldoret,"2 br master ensuite apartment to let in eldoret@25k.
📞 whatsapp/call josh / 
located near town just...",BzIkwDsvrq4BRjSdvP9W4GX9.,2,22000
,Uasin Gishu,Langas,TOWN Villas 4 Bedroom All En-Suite in a Secure Environs of PIONEER,Nicely designed 4 bedroomed town villas all en-suite in a secure environs of pioneer estate within...,dZi3TOCNhDrBQ8XSbw7VjEcO.,4,50000
,Uasin Gishu,Langas,3BR Newly Built Home In Eldoret,"Newly built
-fully tilled
-solar heater
-borehole water
-secure round the clock
-mint finnishes",pdNox5Nr9meIQkz8gRALDPfE.,3,35000
,Kilifi,Sabaki,4br Maisonettes to Let,"Sabaki
102 Southpark
* next to Mombasa rd
* near Signature mall
* 4br maisonettes
* master...",a6e9XmMGoOVj7bSxp7dM95f1.,4,65000
,Kilifi,Sabaki,Letting 4 BR Sabaki,"Newly built.
2 tenants in the compound.
close to the tarmac.
spaxious sitting room.
parking...",gfIUGGdH8EqL3oT2RbQdmcVE.,4,40000
,Kilifi,Sabaki,Letting 3 Bedroom Bungalow Sabaki,"A 3 Br Bungalow located in a gated community close to the tarmac.
own compound.
master bedroom is...",pfEQ6K5XbYDrstckZ1nQXb5i.,3,30000
,Kilifi,Sabaki,Sabaki Mlolongo 3 Bedrooms Master Ensuite Plus Sq Town House To Let,"Sabaki just after mlolongo and before kitengela interchange at delta plains estate, 3 bedrooms...",s8VsgcjGceHwqH8D1SYndFFf.,3,55000
,Kilifi,Sabaki,Letting 4 BEDROOM TOWNHOUSE Plus Dsq Sabaki Mombasa Rd,"Letting 4 br maisonette plus dsq syokimau

rent inclusive service charge


contact071*********...",vWv8igFkneptnTZzK8O4Esh6.,4,60000
,Kilifi,Sabaki,Letting 3 Br Maisonette Plus Dsq Sabaki,"In a gated community close to the tarmac.
close to Signature Mall
detached servants...",wkcBh9PVBXnjkqadgMfXRkNZ.,3,40000
,Kilifi,Sabaki,Letting 3 Bedroom Maisonette Plus Dsq Sabaki Mombasa Rd,"Letting 3 br maisonette plus dsq sabaki- msa rd

an  amazing maisonette in a gated community close...",yDfTzQ39RifkVxrbmWusETzZ.,3,40000
,Kilifi,Sabaki,Executive 3 Bedrooms Mansion- Msa Road Sabaki,"3 bedroom massionate with sq for rent.

Mombasa road- sabaki.

the amazing massionates  is in a...",zFInECvlq5n23QxL4Um95bZ1.,3,40000
,Kisumu,West Kisumu,"3 Bedrooms Bungalow To Let - Riat Airport, Kisumu",This is a spacious 3 bedrooms owncompound located at riat airport estate in kisumu.,aM3eT8DxYI9TWvTKtQijTMHM.,3,25000
,Kisumu,West Kisumu,New 1bedrooms Airport,One bedroom new apartments at riat airport area. Rent is 14k. Has a spacious compound for parking...,xkFXbLlBTQNnKG3BGBr7ikFJ.,1,14000
,Uasin Gishu,Megun,A Beautiful 3 Bedroom Bangalow to Let L/Elgonview,"*This is a beautiful three bedroomed bungalow with two ensuites. 
*Closer to various amenities and...",aXrwcGfkf5DFwqpCErjPyuPE.,3,35000
,Uasin Gishu,Megun,Light and Comfort!! 3 Bedroom Plus Servant Quarters 2 to Let,"N/B:Ideal for Office/Residential‼️
This functional and gorgeous home is enveloped in light and...",wPUK3Po2uSfD8pHqjSrqNItj.,2,100000
,Uasin Gishu,Kapsoya,4 Bedrooms To Let In Elgon View,#NAME?,aczBCbJAWv6L8lqQCgpLyX6m.,4,50000
,Uasin Gishu,Kapsoya,4br Home To Let,"4br home at kipkorogot

-new built
-mint finnishes 
-own compound
-open plan kitchen
-secure...",b5IinJIyJgxO5SZ6SAZjAT6n.,4,35000
,Uasin Gishu,Kapsoya,3br Bangallow To Let,"Own compound 
master en-suite 
gated community 
spacious rooms",m71VhynpJd5BNmckWcF9eEqg.,3,35000
,Uasin Gishu,Kapsoya,Beautiful 2br to Let,#NAME?,nA0YIw1ZO5zzCDCnydhd4lYD.,2,25000
,Uasin Gishu,Kapsoya,Executive 3bedroom All En-Suite to Let,Elegant 3 bedroom spacious;secure;modern house;gated community;,pOrms2XgCLtHCYuhucx5Pwxr.,3,60000
,Uasin Gishu,Kapsoya,Two Bedroom to Let in Eldoret,#NAME?,ssQkbPNnHASXbK7EqCCRV2MC.,2,30000
,Uasin Gishu,Kapsoya,3br House To Let,"Superb 3br house to let in elgon view 

rent-ksh45,000
071*********
-children play...",uVJPcStZHQKcqfuijsZBHxIp.,3,45000
,Uasin Gishu,Kapsoya,2br House to Let in Kapsoya,"2br to let in kapsoya
-near tarmack
-secured round the clock
-constant clean water supply
-nice...",x3PmBWR4wfxQImUm3iBBeS4u.,2,25000
,Uasin Gishu,Kapsoya,2br House to Let at Teleview,#NAME?,xqxvHIXkrZ4mHdhG3udqggCn.,2,21500
,Uasin Gishu,Kapsoya,A Beautiful 3BR To Let,"Master en-suite 
elegant and stylish finishes 
spacious 
secure",yxfBvNxAB6qICwaVeZqvAA2X.,3,25000
,Uasin Gishu,Kapsoya,Classy 2 Bedroom Spacious House To Let,#NAME?,zFZjhEd9TwoGrQ281CI5o9Zo.,2,25000
,Uasin Gishu,Kapsoya,4BR Own Compound To Let In Elgon View,"To let in elgon view estate
call/whatsapp071*********",zLwgoMkcgroZ2IcC2oe0MCpU.,4,45000
,Nairobi,Pangani,Ruaka 2br New Apt to Let,New house at the heart of ruaka is 2 bedroom apt.master ensuite ift 24hrs security among others,hSGjnUPeEZPl4OtH3OU6Z1jl.,2,40000
,Kisii,Kisii Central,One Bedroom Units to Let,"These are one-bedroom units located at Omosocho, off Kisii - Kilgoris road, the first junction after...",b3DQ2e0QLTes5nbcekwQZe7o.,1,8000
,Kisii,Kisii Central,1bedrooms To Let Genesis Nyanchwa Kisii,"very spacious rooms, modern finishing, Inbuit wardrobes, installed hot shower, plenty of wter,...",l1lYoSMSLYI65qCY73WowRKX.,1,10000
,Kiambu,Witeithie,7 Bedroome House For Rent Kamakis Behind Quickmart,"For Rent is a seven bedroomed house. Six ensuite. Has a study rooom, spacious kitchen with an...",tJh8P2bQvJeQAcw3CkI6AEkP.,7,120000
,Nairobi,Maziwa,Maziwa One Bedroom Kamiti Road,Spacious modern one bedroom available to let in a secure serene  environment with good security,bjqpz5Ya448ECHGURVUoyR6q.,1,10000
,Nairobi,Maziwa,Executive 3 and 2 Bedroom to Let Along Thika Road,"3 and 2 bedroom apartments in a serene gated community off thika road along kamiti rd.
2bedroom 45k...",fJWjOcAe5d92YGYYKvS8hdqf.,2,55000
,Nairobi,Maziwa,Jacaranda 2 Bedroom Furnished Apartment,"Jacaranda apartments to let:-

letting a fully furnished 2 bedroom apartment at jacaranda estate,...",gtSC2wUM4EffFGuPCjK6PUbn.,2,90000
,Nairobi,Nyayo Highrise,3 Br To Let,Letting of a 3br apartment at nyayo embakasi estates in a gated community master en-suite good...,cG3NDOkLOpVNF1cUop0CUYVV.,3,35000
,Nairobi,Nyayo Highrise,Most Attractive 3 Bedrooms Maisonette Plus Dsq Off Mbagathi Way,A stunning secure 3 bedrooms maisonette that offers lovely dinning area separate from lounge. Good...,dNHqI0aaKtJTDxH4VGQWe321.,3,65000
,Nairobi,Nyayo Highrise,2 Bedroom Nyayo Highrise,"2 bedroom Nyayo highrise newly renovated, tiles etc",eU48UggmFRVHcDtKxP5WLOZv.,2,22000
,Nairobi,Nyayo Highrise,The Biggest Three Bedroom in Kenya,"All ensuite(every bedroom and sitting has a toilet) 
has automatic lighting system,free cooker and...",i1Xm4VerCTR9FqiYk41fe2W4.,3,50000
,Nairobi,Nyayo Highrise,2 Bedroom House At Tassia 1,"Excellent finishes, 
ample secure parking, 
cabro paved compound, 
free wifi, 
behind quick-mart...",innuxAOtsZyxtQoT4TbwnNVD.,1,20000
,Nairobi,Nyayo Highrise,Cheapest Two Bedroom Near the City Center,"Has front and back balconies
borehole water supply 
spacious 
parking
solar system as power back...",lmLPTbSWrkwjDWVyuj5HQQcc.,2,19000
,Nairobi,Nyayo Highrise,"One Bedroom With Solar System,Two Balconies And Estate Vehicles","I have for ksh.14000 and ksh.16000
Separated toilet and washroom
individual water tank
borehole...",n0ebH5RA8gGsZUxT52dqop24.,1,15600
,Nairobi,Nyayo Highrise,2bdr Apartment Nyayo Highrise - Mbagathi Way,"2 bedroom apartment in Nyayo Highrise estate along Mbagathi way
1. It is a well-tiled apartment with...",ni799v27biqcKgNaUXkA1h5K.,2,20000
,Nairobi,Eastleigh North,3bedroom Furnished Apartment,3bedroomed furnished apartment in Oak Wood apartments hatheru road lavington. Suitable for long term...,cXpfzeSiM8Ymt5fp3uAQ4u2A.,3,150000
,Nairobi,Eastleigh North,Nice 3bedrooms Maisonette For Rey In Buruburu For 38k,3bedrooms maisonette at buruburu estate own compound with a small garden on gate.also gated...,dsMQ3qurUWl1RUJyEeLRIrd8.,1,38000
,Mombasa,Mtepeni,To Let - 1BR Gorgeous Warm Opulent Living With A Fabulous Feel,"Opulent newly built one bedroom sea view apartment in Mtwapa - Marina.

Rent Kes 50,000 inclusive of...",clibehZPPPRztE8A9pYdNvKQ.,1,45000
,Uasin Gishu,Tembelio,2 Bedroom Master En-suite To Let In Annexx Eldoret,Master ensuite;secure;adequate water supply;,d4ewTAyIxhrYl5lRVBGL3lfs.,2,20000
,Kiambu,Gatuanyaga,Own Compound 3 Bedroom,own compound house 3 bedroom apartment. secure and spacious,dDerKenKPWHegnavejU5D8Hq.,3,18000
,Kiambu,Gatuanyaga,Own Compound 3 Bedrooms House Great Deal,3 bedroom house spacious. neat with free wifi and dstv at gatuanyaga muguga thika.,hq6hZBThjherYxwghA3gZjdd.,3,16000
,Machakos,Machakos Central,2 Bedroom Houses,"2 bedroom house
Near Machakos teachers college",dNVL2ToxRuqxI1AodTqZyJiQ.,2,12000
,Machakos,Machakos Central,4 Bedroom Maisonette For Rent,4 bedroom all ensuite maisonette to let at Oakwood Estate behind Safari Park. Very spacious rooms...,fKnMKrLp6J0Ttheh85ClaHjf.,4,95000
,Machakos,Machakos Central,Spacious 1br Bungalow With Modern Finishing,Spacious 1br to let.modern finish. near main road.ample parking and backyard.available 1st July...,uRFGHNWYSuOhHajg1o7smNYi.,1,9000
,Kakamega,Shirere,,,,,
,Mombasa,Gongoni,2 Bedrooms & 1 Bedroom,2 bedrooms and 1 living Room,eMikeGtrVu7QXRGaS5NXEKds.,1,7500
,Nakuru,Naivasha East,Apartment For Rent 3rdfloor,"Executive apartment for rent,2 bedroom ensuite,dinning area & american kitchen.Enjoy your stay",fFCTGtylrrzbnrsCDd4htqaQ.,3,30000
,Nairobi,Mutuini,Dagoretti Road 3 Brm to Let 20k,"This is a 3brm flat to let, located off Dagoretti road, fronting southern bypass. very spacious...",fK7SinJnpPOotyyLVKzrG05B.,2,20000
,Nairobi,Railways,Executive 2 Bedrooms Apartment Master En Suite To Let- Riat Airport,Two bedroom executive apartments conveniently located in Riat closer to the Airport and 10 minutes...,fsEea1dxCSYMwuVSilQvyRI2.,2,25000
,Nairobi,Maringo/Hamza,Kimathi. Estate Nairobi 3BR Bungalow Own Compound Rent,"3bedroom, bungalow , kimathi estate, own compund, perimetre fence, gated community 
rent...",giKPqk4H5UEqHkdxlnGyVLKg.,3,35000
,Nairobi,Kayole Central,One Bedroom To Let At Kayole,one bedroom to let at kayole.,hURLXkhLpiuQavtJ7SJKFLuy.,1,10000
,Nairobi,Kayole Central,One Bedroom Kayole,"One bedroom to let kayole corner, well done, medium size, separate kitchen, secure area no agent,...",mMffvYv8jFuhIvDJ5wNk7rAX.,1,5500
,Nairobi,Kayole Central,Spacious 1 Bedroom At Utawala Airways To Let,"Well fixed open plan kitchen, inbuilt washroom with instant water heater, easy to access & tight...",psYWe4uuAwTWzoctZ9Zbm3mn.,1,6500
,Nakuru,Flamingo,1 Bedrooned To Let Ngata Nakuru,"Spacious
Water available
50m from highway.
Call070********* for viewing",hUhrU84ljrfUDbaSH98OS27d.,1,6500
,Mombasa,Miritini,Exuctive One Bedroom Apartment for Rental Miritini,"One bedroom for rental , located in serene area miritini close to mombasa nairobi highway ,
futures...",hZl67eI9boInms4HOjrrjh5d.,1,10000
,Mombasa,Miritini,Auspicious One Bedroom,"A lovely house located near st elizabeth schools. water is available. its spacious,fitted with a...",kuFvKaxkcExjLZiqd6H2mLEf.,1,10000
,Homa Bay,Mfangano Island,Top Notch 3 Bedroomed Sea View Apartment Nyali Cinemax.,Experience the best moments in this amazing 3 bedroomed apartment in top floor with best views in...,hfsgqvPvrqCH0PuyeI3iDzsb.,3,56000
,Homa Bay,Mfangano Island,Super Cute 2 Bedroomed Apartment For Rent Links Road Nyali,A super cute master ensuit 2 bedroomed apartment conveniently located off links road...,s9VNV6SaL0BrkTnafXovTY1r.,2,35000
,Nairobi,Komarock,3 Bedroom Apartments To Let In Komarock,". Comprising 1272 beautifully designed apartments nestled within Komarock Estate, the development...",iTpZ3eWAVwli5Z5f3sa0fNw9.,3,40000
,Nairobi,Komarock,3 Bedroom Rental House,Spacious new 3 bedroom house with open kitchen. At jada area adjacent to komarock and near saika....,kG6tZ2cCs4AF6e7iX1ZASC5a.,3,15500
,Nyeri,Karatina Town,2bedroom For Rent,"Town view villa. 2bedroom house for rental,very spacious,ample parking,5mins drive from karatina...",jFttucZjgUTvsAexCcd78BR0.,2,10000
,Taita Taveta,Kaloleni,2 Bedroom house At Voi Kaloleni For Rent,"2 bedrooed hse for rent
✓flloor tiles
✓water supply twith a reserve tank",kRUWOKQcndeqff7lCdgW0Wk1.,2,10000
,Taita Taveta,Kaloleni,TO LET . 2 Bedroomed Unit Kaloleni Voi Near Kaloleni Pri. Sch,"2 bedroomed unit
✓ in a gated unit thus security assured
✓ parkng space available
✓ well ventilated...",klZSorYUHyd8SzGoMSjO7nhM.,2,12000
,Taita Taveta,Kaloleni,One Bedroom Space To Let,"This New property is located at kaloleni voi.
✓ underground water tank n top tank
✓ secure parking
✓...",p01iFie2dHawOe6eIoWrVIiR.,1,9000
,Taita Taveta,Kaloleni,2bedroomed Property to Let,"2 bedroomed propery for rent 
✓Located in a seceure and deent neighbourhood at kaloleni nx to st...",qbDKrWZEo8J3U1hFwj0B2F7K.,2,12000
,Nyeri,Kirimari,2 Bedroom Master En-Suite Houses to Let in PI Embu,"2 bedroom houses to let in PI, boarder of Embu and Kirinyaga counties
>excellent finishing with...",mZu0FFfZD6N9mWXtLTogFnMR.,2,20000
,Kisumu,South West Kisumu,Luxurious 4 Bedroom House All En Suite,This luxurious 4 bedroom house is located in a serene environment at the hill of Kanyakwar...,msFKOWrqwHYl7qVQadfVgwpf.,4,60000
,Nakuru,Gilgil,Spacious Two Bedroom Bungalow With A Servant Quarter,This is a two bedroom house with a study room fully tilled. The property has a servant quarter and...,n6N04hJGHzzkBIl9CQsn9tWh.,2,15000
,Nakuru,Gilgil,5bedrooms To Let At Thigiri,"Xcellent quality mock Tudor style home with 4 en-suite bedrooms.
the property  is conveniently ...",rb2v9bSD59zIaTjrgPa4eTxf.,5,370000
,Machakos,Kangundo West,3 Bedroom Residential House,Modern 3 bedroom single storey resedential house. With private spacious compound. Front double car...,ndjia8s473zvrVPrmuea9Fvh.,3,20000
,Nairobi,Utalii,Old Muthaiga 4 Bedroom Mansion To Let,"Old muthaiga to let:- 4 bedroom mansion with a swimming pool at kshs. 550,000 per month.

Letting a...",nvgJd4G4YXltW87Ke5oNQ1Io.,4,550000
,Nairobi,Utalii,Mansionettes,4 bedroom units to let located at oakwood springs behind Safari Park hotel along Thika...,unm9q1SBoyl9nuGfFAG4FJSo.,1,95000
,Nyeri,Dedan Kimanthi,NYERI 4 BEDROOM HOUSE TO LET Near Dedan Kimathi University,"- Nyeri 4 bedroom to let - 2 bedrooms en-suite , 2 bedrooms sharing common bathroom on 1/2 an acre...",oTqN6U871t0kJi0S91CZ94Mm.,4,30000
,Mombasa,Port Reitz,Executive 3 Bedrooms Apartment to Let at Kizingo,"24 hours security
lift available
with bulcon
water all the time",p2cYS3wRVk1qL6OmIBrtw9vN.,3,45000
,Nairobi,Airbase,,,,,
,Nakuru,London,Kenya 3bedroom To Let,"Magnificent 3bedroom with 2bedrooms to let in London Nakuru,",pVC4ghFwcae4TkgHOY9hxLnz.,3,60000
,Nairobi,Mowlem,1 Bedroom House To Let Mowlem,A one bedroom house to let in mowlem estate behind mysa but around center very specious and good...,w55hm2tRb1fMbbvGpgAbxtsz.,1,8500
,Uasin Gishu,Kuinet/Kapsuswa,Newly Stylish 2bedroom House to Let Eldoret,"-stylish modern 2 bedroom house to let in eldoret.
- living room extending to the dining room with a...",q0Cvdfwnp1TmgMZRz9AxRoj8.,2,25000
,Nairobi,Baba Dogo,1 Bedroom Available To Let In Ngumba Estate Thika Road.,"Spacious 1 Bedroom Apartments Available To let in Ngumba Estate behind Garden City Mall, Thika Road.",q1FSqYd0sCdb7siVrxH4ovgk.,1,17000
,Kakamega,Idakho South,,,,,
,Kiambu,Township D,Spacious 4 Bedroom House For Rent,Spacious 4 bedroom house in pristine condition with an electric fence in a good and secure area. Has...,qiWEnOfCnF9AIai2JYQUolQG.,4,35000
,Uasin Gishu,Huruma (Turbo),Two Bedrrom House to Let( Mwanzo Estate),"Affordable two bedroom house to let in mwanzo an estate dominated by middle income earners, the...",r8ZmaO8EdRTAQLI0M5EUKPLj.,2,17000
,Mombasa,Shaurimoyo Kaloleni,"Nice 3 Bedrooms Maisonette To Let - Barrack Obama Estate, Kisumu",This nice 3 bedrooms maisonette inside a gated community is located in a secure area Barrack Obama...,r9jF8RYCyj3VjlHmGT4wxt8V.,3,30000
,Bungoma,Khalaba (Kanduyi),2 Bedroom House,A good two bedroom house located some 500 metres from bungoma town next to apostolic church behind...,rXmCnDWoGdFF5YAk8jWT26QF.,2,7000
,Nairobi,Ngei,"A Stand Alone 3 Bedroom House To Let At Langata-otiende,Moi Estate","Are you looking for a 3 bedroom house at langata?? We have got you!!

We have a stand alone 3...",rgncHxxebeF809aihGb0KEye.,3,70000
,Mombasa,Mwakirunge,Lowest Cost 2BR Flat At Lights Area Mombasa To Let,"Lowest cost 2br flat  at ksh 14k to let at lights area, mombasa. On road. On ground floor. Quite...",s3MWZjjvDknHnW4n3v8m4Hs1.,2,14000
,Kiambu,Ndumberi,Brand New Luxurious 4 Bedrooms All Ensuite Rental Houses,Brand new luxurious 4 bedrooms all en-suite rental houses in kiambu road and the rent The houses are...,sCYSFfaUmmdAbZ1cRgWyTgLF.,4,120000
,Nairobi,Nairobi,"Three Bedroomed House,Two Ensuite Available To Let.","Located at a secure environment.
Rent is ksh 30,000 and deposit of one month is required.
Parking...",sJcynQQT6G3yDl1nGpoPeIZJ.,2,30000
